ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-856C06BCA048FCD065,www.infonet-biovision.org,English,en,"Common bean is a herb that can be climbing, trailing, erect or bushy, depending on the specific variety grown. Leaves : green or purple and grow alternately on the stems. Leaflet shape differs among the cultivars, but leaflets generally have broad bases and pointed tips. Flower vary from white, pink, lilac, or purple and are borne on axillary or terminal racemes. Its bean pods are 8-20cm long and 1-1.5cm wide and can be green, yellow, black, or purple. Each pod contains 4-6 smooth, kidney-shaped beans. Bean crops exhibit a wide range of variations in Africa. Beans come in different seed sizes, colors, textures, tastes and growth habits. The size of the plant can vary significantly, from bushy varieties that reach 20-60cm in height to vines or runner beans that can grow up to 200-300cm long (Graham & Ranalli, 1997, Wortmann, 2006).",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D3C4EF0365440D2BC7,www.infonet-biovision.org,English,en,"Varieties Due to extensive plant-breeding efforts, P. vulgaris comprises numerous cultivars with a wide range of morphological and agronomic characteristics, including differences in seed size and colour as well as growth habit.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-4FDC2E2BEC623C8C26,www.infonet-biovision.org,English,en,"Seeds are shiny dark reddish purple, recommended for medium rainfall areas, resistant to angular leaf spot (ALS) and anthracnose but susceptible to common bean mosaic virus (CBMV) and rust",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-62F148EC086AAF7D31,www.infonet-biovision.org,English,en,"Seeds creamish-green, tolerant to ALS, common bacterial blight (CBB) and CBMV, tolerant to drought and heat and grows well under tree/banana shades",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-AED0305280540EF35E,www.infonet-biovision.org,English,en,"Beans (Revised): Seeds brilliant red, more drought tolerant than KAT/B-1, tolerant to CBMV and rust",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-4B863AA30A4532BE37,www.infonet-biovision.org,English,en,"Beans (Revised): Seeds red with cream flecks, resistant to CBMV and rust, tolerant to ALS and charcoal rot, susceptible to lodging",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-40FDA0E11445517E7E,www.infonet-biovision.org,English,en,"Well suited for the drier semi-arid low rainfall areas and also performs well in medium rainfall areas during short rains, seeds are large beige or light brown speckled purple, tolerant to drought and bean fly but susceptible to HB",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-F2A8039F93B39512AF,www.infonet-biovision.org,English,en,"Wide adaptability to various agro-ecological zones of low to high rainfall areas, seeds broad with brown flecks on cream, susceptible to CBMV, drought tolerant",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-53DE875F7E3C97E878,www.infonet-biovision.org,English,en,"Wide adaptability, recommended for medium and high rainfall areas, seeds red with cream flecks, resistant to anthracnose and CBMV but susceptible to ALS and rust",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5163CB652546C0D2BD,www.infonet-biovision.org,English,en,"Beans (Revised): Heat tolerant, good for maize intercropping, excellent cooking qualities",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B52FE03B531F33B047,www.infonet-biovision.org,English,en,"""Cheupe"" (recommended altitude:above 1500 m, potential yield: 2.5-3.0 t/ha, seeds light brown, resistant to anthracnose, CBMV, HB and rust)",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0B9943AFE16058E78A,www.infonet-biovision.org,English,en,"""Lymungo 85"" ((recommended altitude: 900-1800 m, days to flowering: 33, pod colour: yellow, potential yield: 1.2-1.5 t/ha, resistant to ALS, anthracnose, CBB and CBMV)",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-3099330E9D5E11EF42,www.infonet-biovision.org,English,en,"""Lymungo 90"" (recommended altitude: 900-1800, seeds are larger than Lymungo 85, colour deep mottled red purple, yield potential; 1.2-1.5 t/ha)",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-F4D955B5E6F0E3F3DB,www.infonet-biovision.org,English,en,"""Selian 05"" (recommended altitude: 1000-1500, potential yield: 1.0-1.6 t/ha, seeds cream in colour, resistant to anthracnose, CBMV, HB and rust)",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:48:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
